"dw_trade_date","stock_code","stock_type","price","buy_amount","sale_amount","cn_buy_amount","cn_sale_amount","cc_buy_amount","cc_sale_amount"
"2018-03-26","000893","0",6.74,0,0,129300,0,0,0
"2018-03-27","300316","c",22.57,0,0,12400,0,0,0
"2018-03-27","300316","c",22.38,0,0,10000,0,0,0
"2018-03-27","300316","c",22.35,0,0,29400,0,0,0
"2018-03-27","000893","0",5.75,0,0,0,-103400,0,0
"2018-03-27","600008","0",5.18,0,0,0,0,232400,0
"2018-03-27","000893","0",5.7,0,0,0,-25900,0,0
"2018-03-28","300316","c",22.7,0,0,23300,0,0,0
"2018-03-28","300316","c",22.55,0,0,12400,0,0,0
"2018-03-28","300316","c",22.8,0,0,0,-51800,0,0
"2018-03-28","600008","0",5.33,0,0,0,-232400,0,0
"2018-03-29","300274","c",18.57,0,0,0,0,72800,0
"2018-03-29","300316","c",22.33,0,0,0,-30600,0,0
"2018-03-29","300316","c",22.17,0,0,0,-5100,0,0
"2018-03-30","300274","c",19.02,0,0,0,-23100,0,0
"2018-03-30","300476","c",15.75,0,0,51800,0,0,0
"2018-03-30","300274","c",19.022,0,0,0,-49700,0,0
"2018-03-30","300024","c",21.325,0,0,39700,0,0,0
"2018-04-02","300024","c",21.8,0,0,0,-39700,0,0
"2018-04-02","300476","c",16.19,0,0,0,-51800,0,0
"2018-04-04","300024","c",21.27,0,0,5300,0,0,0
"2018-04-04","002428","0",13.34,0,0,31900,0,0,0
"2018-04-04","002428","0",13.28,0,0,12000,0,0,0
"2018-04-04","300024","c",21.26,0,0,27300,0,0,0
"2018-04-04","002428","0",13.33,0,0,31900,0,0,0
"2018-04-09","002129","0",11.16,0,0,39500,0,0,0
"2018-04-09","002428","0",13.258,0,0,0,-75800,0,0
"2018-04-09","300107","c",10.3,0,0,74400,0,0,0
"2018-04-09","002129","0",11.15,0,0,0,0,43500,0
"2018-04-09","300024","c",21.19,0,0,0,-32600,0,0
"2018-04-10","002129","0",10.95,0,0,0,-83000,0,0
"2018-04-10","300107","c",9.658,0,0,0,-74400,0,0
"2018-04-11","002129","0",10.77,0,0,75400,0,0,0
"2018-04-12","002129","0",10.56,0,0,0,-75400,0,0
"2018-04-13","000063","0",31.12,0,0,14800,0,0,0
"2018-04-13","000063","0",31.14,0,0,7400,0,0,0
"2018-04-13","000063","0",31.25,0,0,3700,0,0,0
"2018-04-16","600031","0",8.469,0,0,81700,0,0,0
"2018-04-16","000063","0",31.355,0,0,0,-25900,0,0
"2018-04-17","300253","c",12.18,0,0,15800,0,0,0
"2018-04-17","300253","c",12.279,0,0,12000,0,0,0
"2018-04-17","600031","0",8.37,0,0,0,-70100,0,0
"2018-04-17","300253","c",12.36,0,0,29400,0,0,0
"2018-04-17","600031","0",8.38,0,0,0,-11600,0,0
"2018-04-18","300253","c",12.56,0,0,0,-19800,0,0
"2018-04-18","300253","c",12.36,0,0,60700,0,0,0
"2018-04-18","002156","0",13.41,0,0,28800,0,0,0
"2018-04-18","300253","c",12.541,0,0,0,-37400,0,0
"2018-04-18","000676","0",15.2,0,0,24300,0,0,0
"2018-04-19","002156","0",13.42,0,0,28000,0,0,0
"2018-04-19","300253","c",13.25,0,0,61400,0,0,0
"2018-04-19","000676","0",15.458,0,0,0,-24300,0,0
"2018-04-19","300253","c",13.41,0,0,0,-60700,0,0
"2018-04-23","002156","0",12.9,0,0,0,-5700,0,0
"2018-04-23","300253","c",13.09,0,0,0,-61400,0,0
"2018-04-23","002156","0",12.92,0,0,0,-6100,0,0
"2018-04-23","300253","c",12.32,0,0,65200,0,0,0
"2018-04-23","002156","0",13.069,0,0,38300,0,0,0
"2018-04-23","002156","0",13.303,0,0,0,-45000,0,0
"2018-04-25","300253","c",13.33,0,0,100,0,0,0
"2018-04-25","300253","c",13.382,0,0,0,-65200,0,0
"2018-04-25","002156","0",13.7,0,0,0,-38300,0,0
"2018-04-25","002049","0",57.29,0,0,14300,0,0,0
"2018-04-26","300253","c",13.2,0,0,65000,0,0,0
"2018-04-26","002049","0",58.2,0,0,0,-5941,0,0
"2018-04-26","002049","0",57.56,0,0,3600,0,0,0
"2018-04-26","002049","0",58.07,0,0,0,-8359,0,0
"2018-04-26","300476","c",17.12,0,0,35990,0,0,0
"2018-04-27","300253","c",13.41,0,0,0,0,100,0
"2018-04-27","300253","c",13.03,0,0,0,-65100,0,0
"2018-04-27","300059","c",14.23,0,0,115000,0,0,0
"2018-04-27","002049","0",54.08,0,0,0,-3600,0,0
"2018-04-27","300476","c",16.47,0,0,0,-35990,0,0
"2018-05-02","300059","c",14.46,0,0,0,-115000,0,0
"2018-05-02","002371","0",49.43,0,0,16700,0,0,0
"2018-05-03","002371","0",46.85,0,0,0,-16700,0,0
"2018-05-03","002371","0",46.38,0,0,17400,0,0,0
"2018-05-04","600346","0",15.51,0,0,4000,0,0,0
"2018-05-04","600346","0",15.74,0,0,47400,0,0,0
"2018-05-04","300059","c",14.967,0,0,59500,0,0,0
"2018-05-04","002371","0",51.23,0,0,0,-17400,0,0
"2018-05-07","300059","c",15.17,0,0,0,-35109,0,0
"2018-05-07","002371","0",51.317,0,0,0,0,21700,0
"2018-05-07","002460","0",69,0,0,11900,0,0,0
"2018-05-07","300059","c",15.18,0,0,0,-24391,0,0
"2018-05-07","600346","0",16.057,0,0,0,-51400,0,0
"2018-05-07","600621","0",14.3,0,0,63000,0,0,0
"2018-05-08","300132","c",10.619,0,0,85000,0,0,0
"2018-05-08","600346","0",15.94,0,0,3800,0,0,0
"2018-05-08","002460","0",68.456,0,0,0,-11900,0,0
"2018-05-08","600621","0",14.304,0,0,0,-63000,0,0
"2018-05-09","002371","0",51.729,0,0,0,0,6200,0
"2018-05-09","300059","c",15.09,0,0,54500,0,0,0
"2018-05-09","002371","0",52.29,0,0,0,-2400,0,0
"2018-05-09","600346","0",15.98,0,0,0,-3800,0,0
"2018-05-09","002371","0",51.717,0,0,0,-11300,0,0
"2018-05-09","002371","0",51.861,0,0,0,-8000,0,0
"2018-05-10","300132","c",11.357,0,0,0,-44600,0,0
"2018-05-10","300059","c",14.81,0,0,0,-54500,0,0
"2018-05-10","002371","0",51,0,0,0,0,12600,0
"2018-05-10","002371","0",52.08,0,0,0,-3600,0,0
"2018-05-10","002371","0",51.94,0,0,0,-2600,0,0
"2018-05-10","002371","0",49.98,0,0,7600,0,0,0
"2018-05-10","300132","c",11.4,0,0,0,-40400,0,0
"2018-05-10","300253","c",13.04,0,0,57500,0,0,0
"2018-05-11","300253","c",12.808,0,0,46600,0,0,0
"2018-05-11","002371","0",48.1,0,0,2000,0,0,0
"2018-05-11","002371","0",48.41,0,0,0,-20200,0,0
"2018-05-11","002371","0",48.181,0,0,17800,0,0,0
"2018-05-11","300253","c",13.05,0,0,0,-57600,0,0
"2018-05-11","002176","0",11.66,0,0,0,0,98100,0
"2018-05-11","300253","c",12.79,0,0,13800,0,0,0
"2018-05-14","002176","0",11.58,0,0,0,-10300,0,0
"2018-05-14","002371","0",46.7,0,0,0,-19800,0,0
"2018-05-14","002176","0",11.555,0,0,0,-87800,0,0
"2018-05-14","002371","0",46.66,0,0,19600,0,0,0
"2018-05-14","300253","c",12.28,0,0,0,-60400,0,0
"2018-05-15","300132","c",11.58,0,0,39300,0,0,0
"2018-05-15","002371","0",46.12,0,0,0,-8134,0,0
"2018-05-15","002371","0",46.09,0,0,0,-11466,0,0
"2018-05-15","600346","0",16.545,0,0,47700,0,0,0
"2018-05-15","300132","c",11.6,0,0,34000,0,0,0
"2018-05-16","600346","0",16.26,0,0,0,-500,0,0
"2018-05-16","300132","c",11.65,0,0,0,-42700,0,0
"2018-05-16","300132","c",11.618,0,0,0,-30600,0,0
"2018-05-16","600346","0",16.25,0,0,0,-47200,0,0
"2018-05-17","603630","0",28.5,0,0,14600,0,0,0
"2018-05-17","600346","0",16.7,0,0,27400,0,0,0
"2018-05-17","603630","0",28.659,0,0,11300,0,0,0
"2018-05-18","603630","0",28.35,0,0,28700,0,0,0
"2018-05-18","603630","0",28.118,0,0,0,-25900,0,0
"2018-05-18","600346","0",17.223,0,0,0,-27400,0,0
"2018-05-18","300316","c",23.53,0,0,34500,0,0,0
"2018-05-21","603630","0",28,0,0,0,-28700,0,0
"2018-05-21","600884","0",23.222,0,0,0,0,45800,0
"2018-05-22","600884","0",22.695,0,0,0,-45800,0,0
"2018-05-22","603848","0",27.42,0,0,12500,0,0,0
"2018-05-22","300253","c",13.44,0,0,0,0,85600,0
"2018-05-22","600884","0",22.8,0,0,17400,0,0,0
"2018-05-22","300253","c",13.41,0,0,0,0,1100,0
"2018-05-23","600884","0",23.091,0,0,27100,0,0,0
"2018-05-23","600884","0",22.723,0,0,0,-17400,0,0
"2018-05-23","300253","c",13.903,0,0,0,-86700,0,0
"2018-05-23","300316","c",19.055,0,0,0,-44850,0,0
"2018-05-23","600884","0",23.03,0,0,19500,0,0,0
"2018-05-24","600884","0",23.18,0,0,0,0,57400,0
"2018-05-24","000596","0",76.21,0,0,0,0,3700,0
"2018-05-24","603848","0",26.305,0,0,15900,0,0,0
"2018-05-24","000596","0",76.42,0,0,0,0,6400,0
"2018-05-24","603848","0",26.5,0,0,0,-12500,0,0
"2018-05-24","603589","0",58.05,0,0,7200,0,0,0
"2018-05-24","600884","0",22.889,0,0,0,-46600,0,0
"2018-05-25","600884","0",22,0,0,0,-57400,0,0
"2018-05-25","600623","0",12.62,0,0,28194,0,0,0
"2018-05-25","600623","0",12.56,0,0,5400,0,0,0
"2018-05-25","603848","0",26.809,0,0,0,-15900,0,0
"2018-05-25","000596","0",76.5,0,0,0,-4100,0,0
"2018-05-25","002234","0",14.032,0,0,55400,0,0,0
"2018-05-25","000596","0",76.512,0,0,0,-6000,0,0
"2018-05-25","603589","0",59.449,0,0,0,-7200,0,0
"2018-05-28","603589","0",59.58,0,0,19100,0,0,0
"2018-05-28","000651","0",46.6,0,0,0,0,22600,0
"2018-05-28","002234","0",14.11,0,0,0,-55100,0,0
"2018-05-28","002234","0",14.15,0,0,0,-300,0,0
"2018-05-29","600623","0",12.206,0,0,0,-33594,0,0
"2018-05-29","603589","0",62.933,0,0,4100,0,0,0
"2018-05-29","603589","0",63.48,0,0,0,-18400,0,0
"2018-05-29","000651","0",46.255,0,0,0,-22600,0,0
"2018-05-29","603589","0",63.53,0,0,0,-100,0,0
"2018-05-29","603589","0",62.3,0,0,10600,0,0,0
"2018-05-30","300253","c",13.45,0,0,61300,0,0,0
"2018-05-30","603589","0",63.111,0,0,0,-15300,0,0
"2018-05-30","000596","0",89,0,0,0,0,11900,0
"2018-05-30","600884","0",21.61,0,0,0,0,36700,0
"2018-05-31","600884","0",21.72,0,0,3901,0,0,0
"2018-05-31","600884","0",21.86,0,0,0,-36700,0,0
"2018-05-31","000596","0",89.014,0,0,0,-11900,0,0
"2018-05-31","600884","0",21.77,0,0,34900,0,0,0
"2018-05-31","000596","0",89.8,0,0,0,0,2100,0
"2018-05-31","300253","c",13.208,0,0,0,-61300,0,0
"2018-05-31","000596","0",90.294,0,0,0,0,12400,0
"2018-06-01","000596","0",84.792,0,0,0,0,14700,0
"2018-06-01","000596","0",88.6,0,0,0,-3300,0,0
"2018-06-01","600884","0",21.04,0,0,34400,0,0,0
"2018-06-01","000596","0",86.99,0,0,0,-2200,0,0
"2018-06-01","000596","0",88.33,0,0,0,-8945,0,0
"2018-06-01","002371","0",43.188,0,0,19400,0,0,0
"2018-06-01","600884","0",21.601,0,0,0,-38801,0,0
"2018-06-04","000596","0",86.012,0,0,0,-5100,0,0
"2018-06-04","002371","0",42.413,0,0,0,-19400,0,0
"2018-06-04","600884","0",19.285,0,0,0,-34300,0,0
"2018-06-04","002371","0",41.55,0,0,18000,0,0,0
"2018-06-04","002230","0",37.71,0,0,19700,0,0,0
"2018-06-04","000596","0",85.1,0,0,0,-9655,0,0
"2018-06-05","600884","0",21.25,0,0,40700,0,0,0
"2018-06-05","002230","0",37.892,0,0,0,-19700,0,0
"2018-06-05","002371","0",42.57,0,0,0,-15700,0,0
"2018-06-05","002371","0",42.32,0,0,0,-100,0,0
"2018-06-05","600887","0",31.02,0,0,0,0,47700,0
"2018-06-05","300073","c",29.51,0,0,21900,0,0,0
"2018-06-05","002371","0",42.26,0,0,0,-2200,0,0
"2018-06-07","600887","0",30.817,0,0,0,-47700,0,0
"2018-06-07","603369","0",23.24,0,0,0,0,43400,0
"2018-06-08","603369","0",23.582,0,0,0,-37500,0,0
"2018-06-08","603369","0",23.7,0,0,0,-5900,0,0
"2018-06-11","300073","c",31.91,0,0,0,-100,0,0
"2018-06-11","603369","0",22.949,0,0,0,0,45700,0
"2018-06-12","600884","0",21.74,0,0,2600,0,0,0
"2018-06-12","600884","0",21.45,0,0,0,0,11600,0
"2018-06-12","600884","0",21.499,0,0,40300,0,0,0
"2018-06-12","300454","c",116.03,0,0,4200,0,0,0
"2018-06-12","300454","c",116.5,0,0,1300,0,0,0
"2018-06-12","300073","c",30.405,0,0,0,-21800,0,0
"2018-06-12","603369","0",23.74,0,0,0,-8200,0,0
"2018-06-12","603369","0",23.722,0,0,0,-37500,0,0
"2018-06-12","002371","0",43.85,0,0,0,0,13500,0
"2018-06-12","600884","0",21.308,0,0,0,-40800,0,0
"2018-06-13","603369","0",23.83,0,0,0,0,26200,0
"2018-06-13","300454","c",123.822,0,0,0,-5500,0,0
"2018-06-13","002371","0",45.88,0,0,0,-13500,0,0
"2018-06-13","600197","0",25.15,0,0,9400,0,0,0
"2018-06-13","600197","0",25.14,0,0,14000,0,0,0
"2018-06-13","603369","0",23.7,0,0,0,0,18300,0
"2018-06-13","600197","0",25.1,0,0,4700,0,0,0
"2018-06-14","603659","0",62.48,0,0,3700,0,0,0
"2018-06-14","600197","0",24.862,0,0,0,-28100,0,0
"2018-06-14","300454","c",127.33,0,0,3600,0,0,0
"2018-06-14","603369","0",23.812,0,0,0,-44500,0,0
"2018-06-14","002371","0",45.568,0,0,0,0,17500,0
"2018-06-15","002371","0",47.04,0,0,0,-1300,0,0
"2018-06-15","300454","c",125.2,0,0,1700,0,0,0
"2018-06-15","603659","0",60.77,0,0,0,-3700,0,0
"2018-06-15","600559","0",22.224,0,0,0,0,43000,0
"2018-06-15","002371","0",47.1,0,0,0,-16200,0,0
"2018-06-15","300454","c",127.749,0,0,3600,0,0,0
"2018-06-15","300454","c",119.88,0,0,0,-1000,0,0
"2018-06-15","300454","c",118.07,0,0,0,-2600,0,0
"2018-06-19","600559","0",21.616,0,0,0,-22440,0,0
"2018-06-19","300454","c",117.15,0,0,0,-800,0,0
"2018-06-19","300454","c",125.38,0,0,700,0,0,0
"2018-06-19","600559","0",21.58,0,0,0,-20560,0,0
"2018-06-19","600884","0",20.545,0,0,0,-54500,0,0
"2018-06-19","600884","0",19.7,0,0,43500,0,0,0
"2018-06-20","600884","0",20.19,0,0,0,-43500,0,0
"2018-06-20","600884","0",20.96,0,0,0,0,29100,0
"2018-06-20","300454","c",113.28,0,0,0,-5200,0,0
"2018-06-20","300454","c",122,0,0,12000,0,0,0
"2018-06-21","300073","c",29.15,0,0,12900,0,0,0
"2018-06-21","300454","c",124.494,0,0,0,-12000,0,0
"2018-06-21","600884","0",20.96,0,0,0,-29100,0,0
"2018-06-22","600884","0",22,0,0,0,0,62800,0
"2018-06-25","600884","0",22.554,0,0,0,-24574,0,0
"2018-06-25","300073","c",33.06,0,0,0,-12900,0,0
"2018-06-25","000959","0",4.38,0,0,179100,0,0,0
"2018-06-25","600884","0",22.451,0,0,0,-38226,0,0
"2018-06-26","000959","0",4.22,0,0,0,-138800,0,0
"2018-06-26","300750","c",73.49,0,0,10400,0,0,0
"2018-06-26","002371","0",42.04,0,0,0,0,15200,0
"2018-06-26","000959","0",4.2,0,0,0,-40300,0,0
"2018-06-26","002371","0",41.798,0,0,0,0,15300,0
"2018-06-27","300750","c",74.151,0,0,0,-10400,0,0
"2018-06-27","300073","c",33.279,0,0,25600,0,0,0
"2018-06-27","300073","c",33.27,0,0,1000,0,0,0
"2018-06-27","300750","c",73.29,0,0,10500,0,0,0
"2018-06-27","002371","0",45.757,0,0,0,-30500,0,0
"2018-06-27","002371","0",45.517,0,0,0,0,23900,0
"2018-06-28","601066","0",11.43,0,0,0,-900,0,0
"2018-06-28","300750","c",72.61,0,0,0,-10500,0,0
"2018-06-28","300073","c",32.901,0,0,0,-26600,0,0
"2018-06-28","002371","0",45.2,0,0,21400,0,0,0
"2018-06-28","002371","0",45.6,0,0,0,-23900,0,0
"2018-06-28","601066","0",11.47,0,0,0,-100,0,0
"2018-06-29","002371","0",45.13,0,0,0,-21400,0,0
"2018-06-29","002371","0",45.429,0,0,0,0,36200,0
"2018-06-29","300037","c",26.191,0,0,17700,0,0,0
"2018-06-29","300037","c",26.2,0,0,7100,0,0,0
"2018-06-29","300037","c",26.29,0,0,5900,0,0,0
"2018-07-02","002371","0",49.596,0,0,0,0,20885,0
"2018-07-02","300073","c",33.6,0,0,25000,0,0,0
"2018-07-02","300037","c",26.25,0,0,17000,0,0,0
"2018-07-02","300037","c",26.45,0,0,0,-30700,0,0
"2018-07-02","002371","0",49.98,0,0,0,-6200,0,0
"2018-07-02","002371","0",49.861,0,0,0,-15000,0,0
"2018-07-02","002371","0",49.8,0,0,0,-15000,0,0
"2018-07-03","002371","0",50.88,0,0,0,-9185,0,0
"2018-07-03","002371","0",54.511,0,0,31300,0,0,0
"2018-07-03","300253","c",12.995,0,0,0,0,107400,0
"2018-07-03","300073","c",32.526,0,0,0,-25000,0,0
"2018-07-03","600884","0",21.65,0,0,3300,0,0,0
"2018-07-03","002371","0",50.52,0,0,0,-11700,0,0
"2018-07-03","600884","0",21.36,0,0,0,0,7500,0
"2018-07-03","300037","c",25.186,0,0,0,-17000,0,0
"2018-07-04","600884","0",21.18,0,0,0,-6100,0,0
"2018-07-04","600884","0",20.81,0,0,0,-4700,0,0
"2018-07-04","300253","c",12.8,0,0,0,-107400,0,0
"2018-07-04","002371","0",52.132,0,0,0,-31300,0,0
"2018-07-04","601069","0",18.18,0,0,92100,0,0,0
"2018-07-05","300073","c",32.325,0,0,26800,0,0,0
"2018-07-05","601069","0",18.828,0,0,0,-28101,0,0
"2018-07-05","601069","0",18.89,0,0,0,-63999,0,0
"2018-07-06","300073","c",30.626,0,0,0,-26800,0,0
"2018-07-06","002460","0",37.2,0,0,0,0,29300,0
"2018-07-06","300253","c",13.2,0,0,0,0,90867,0
"2018-07-06","601069","0",19.01,0,0,1200,0,0,0
"2018-07-06","601069","0",19.06,0,0,24600,0,0,0
"2018-07-09","601069","0",18.4,0,0,0,-25800,0,0
"2018-07-09","300253","c",12.85,0,0,0,-90867,0,0
"2018-07-09","002460","0",37.775,0,0,0,-29300,0,0
"2018-07-10","601336","0",44.299,0,0,0,0,6820,0
"2018-07-10","300454","c",121.7,0,0,1300,0,0,0
"2018-07-10","601336","0",44.336,0,0,0,0,15300,0
"2018-07-10","300454","c",121.5,0,0,6600,0,0,0
"2018-07-10","601601","0",32.3,0,0,0,0,4000,0
"2018-07-10","600536","0",24.7,0,0,26000,0,0,0
"2018-07-11","002368","0",29.385,0,0,12200,0,0,0
"2018-07-11","601336","0",43.5,0,0,0,-22120,0,0
"2018-07-11","300073","c",31.21,0,0,12000,0,0,0
"2018-07-11","300073","c",31.49,0,0,27200,0,0,0
"2018-07-11","601601","0",32.05,0,0,0,-4000,0,0
"2018-07-11","300454","c",119.65,0,0,0,-3000,0,0
"2018-07-11","002371","0",52.01,0,0,0,0,6700,0
